entity_id,event_timestamp,tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,internet_service,payment_method,churn
1822,2024-04-23T03:00:00,40,24.52,970.04,7,Month-to-month,DSL,Credit card,0
1823,2024-06-09T08:00:00,69,79.38,5474.58,3,Month-to-month,DSL,Bank transfer,0
1824,2024-01-06T02:00:00,34,60.03,1974.96,2,Month-to-month,Fiber optic,Credit card,0
1825,2024-02-11T19:00:00,41,66.94,2747.67,0,Month-to-month,Fiber optic,Credit card,0
1826,2024-04-04T22:00:00,57,41.82,2324.44,3,Month-to-month,DSL,Electronic check,0
1827,2024-05-29T13:00:00,30,41.12,1218.57,2,Two-year,No,Bank transfer,0
1828,2024-02-01T11:00:00,60,110.86,6697.77,2,Two-year,Fiber optic,Credit card,0
1829,2024-02-11T05:00:00,70,46.91,3344.74,3,Month-to-month,Fiber optic,Electronic check,0
1830,2024-03-17T08:00:00,52,75.58,3964.89,0,One-year,DSL,Mailed check,0
1831,2024-03-14T21:00:00,8,89.93,717.36,2,Two-year,DSL,Mailed check,0
1832,2024-01-08T18:00:00,26,96.61,2576.11,0,Month-to-month,Fiber optic,Bank transfer,0
1833,2024-01-20T00:00:00,24,29.89,757.44,1,Two-year,Fiber optic,Credit card,0
1834,2024-02-26T08:00:00,51,111.36,5646.5,2,Month-to-month,DSL,Mailed check,0
1835,2024-01-05T03:00:00,10,109.76,1111.35,1,One-year,Fiber optic,Bank transfer,0
1836,2024-06-06T05:00:00,10,51.39,565.76,1,One-year,DSL,Bank transfer,0
1837,2024-03-04T15:00:00,45,24.39,1080.84,2,One-year,DSL,Electronic check,0
1838,2024-02-10T20:00:00,9,75.9,730.4,3,Two-year,No,Bank transfer,0
1839,2024-03-26T10:00:00,49,104.78,5132.46,1,Two-year,Fiber optic,Electronic check,0
1840,2024-04-12T15:00:00,27,102.84,2798.66,1,One-year,No,Bank transfer,0
1841,2024-06-27T02:00:00,69,41.33,2908.01,1,One-year,Fiber optic,Bank transfer,0
1842,2024-04-29T18:00:00,26,33.18,862.96,0,One-year,No,Credit card,0
1843,2024-05-11T06:00:00,18,107.23,1938.51,1,One-year,No,Credit card,0
1844,2024-01-22T09:00:00,48,69.21,3322.51,0,Two-year,No,Credit card,0
1845,2024-01-20T17:00:00,12,113.71,1364.46,1,Month-to-month,DSL,Credit card,0
1846,2024-05-20T20:00:00,52,82.35,4335.47,1,One-year,Fiber optic,Electronic check,0
1847,2024-01-09T01:00:00,55,101.84,5580.46,1,One-year,DSL,Mailed check,1
1848,2024-02-05T05:00:00,65,62.04,4001.44,1,One-year,No,Electronic check,0
1849,2024-05-30T18:00:00,38,98.4,3789.72,0,One-year,DSL,Bank transfer,0
1850,2024-02-04T08:00:00,52,61.29,3195.83,1,Two-year,DSL,Mailed check,0
1851,2024-01-25T21:00:00,30,106.64,3171.96,0,One-year,Fiber optic,Mailed check,0
1852,2024-01-26T06:00:00,10,29.61,279.5,0,Two-year,Fiber optic,Mailed check,0
1853,2024-04-15T21:00:00,24,70.74,1721.7,0,Month-to-month,No,Bank transfer,0
1854,2024-05-29T16:00:00,39,36.94,1433.76,2,One-year,Fiber optic,Electronic check,0
1855,2024-03-03T08:00:00,23,94.03,2154.27,1,One-year,No,Credit card,0
1856,2024-04-08T12:00:00,47,36.09,1630.61,1,One-year,DSL,Bank transfer,0
1857,2024-04-16T13:00:00,9,45.29,411.99,0,Month-to-month,No,Electronic check,0
1858,2024-04-10T13:00:00,48,40.36,1887.75,2,One-year,Fiber optic,Bank transfer,0
1859,2024-02-09T09:00:00,44,39.25,1660.13,1,Two-year,No,Bank transfer,0
1860,2024-04-27T20:00:00,50,68.37,3381.43,1,One-year,Fiber optic,Electronic check,0
1861,2024-05-27T00:00:00,26,93.98,2409.36,2,Two-year,Fiber optic,Credit card,0
1862,2024-03-31T07:00:00,69,33.01,2267.3,2,Two-year,No,Electronic check,0
1863,2024-05-01T04:00:00,13,58.15,770.36,1,Month-to-month,DSL,Credit card,0
1864,2024-01-05T17:00:00,22,97.05,2063.51,2,Two-year,Fiber optic,Credit card,0
1865,2024-06-13T08:00:00,36,76.53,2857.82,2,One-year,Fiber optic,Credit card,0
1866,2024-05-29T18:00:00,22,57.64,1361.95,2,Month-to-month,No,Electronic check,0
1867,2024-05-25T14:00:00,28,58.33,1579.97,2,Two-year,Fiber optic,Credit card,0
1868,2024-04-09T03:00:00,4,59.99,213.8,1,One-year,DSL,Electronic check,1
1869,2024-03-10T06:00:00,4,29.59,124.5,2,Month-to-month,DSL,Mailed check,0
1870,2024-05-24T17:00:00,62,84.99,5232.23,0,Two-year,Fiber optic,Electronic check,0
1871,2024-01-03T09:00:00,8,115.41,961.85,0,Month-to-month,Fiber optic,Electronic check,1
1872,2024-01-10T04:00:00,11,96.71,1020.05,0,One-year,No,Mailed check,0
1873,2024-02-06T03:00:00,54,105.03,5717.08,1,Month-to-month,No,Electronic check,0
1874,2024-01-20T13:00:00,34,69.2,2329.94,2,Month-to-month,DSL,Mailed check,0
1875,2024-05-03T03:00:00,13,67.54,940.12,0,Two-year,Fiber optic,Electronic check,1
1876,2024-03-18T14:00:00,64,,1884.18,2,Two-year,Fiber optic,Electronic check,0
1877,2024-05-04T22:00:00,67,74.68,4980.38,0,Two-year,Fiber optic,Bank transfer,0
1878,2024-03-02T17:00:00,28,116.91,3239.27,2,One-year,Fiber optic,Mailed check,0
1879,2024-01-13T02:00:00,64,48.77,3193.24,3,Two-year,DSL,Electronic check,0
1880,2024-02-17T12:00:00,43,40.22,1716.03,0,Two-year,No,Credit card,0
1881,2024-01-17T22:00:00,45,52.39,2388.61,3,Two-year,Fiber optic,Bank transfer,0
1882,2024-01-08T11:00:00,36,71.1,2559.28,2,One-year,No,Mailed check,0
1883,2024-02-17T14:00:00,44,62.13,2691.15,1,Two-year,Fiber optic,Mailed check,0
1884,2024-03-07T12:00:00,20,57.75,1215.27,0,Two-year,Fiber optic,Credit card,0
1885,2024-03-07T01:00:00,6,26.47,204.9,2,One-year,No,Credit card,0
1886,2024-01-16T21:00:00,14,107.45,1447.89,0,Two-year,Fiber optic,Credit card,0
1887,2024-06-17T05:00:00,13,67.56,872.22,1,Two-year,DSL,Electronic check,0
1888,2024-02-09T16:00:00,19,36.46,691.33,1,Two-year,Fiber optic,Credit card,0
1889,2024-01-27T22:00:00,39,21.26,827.12,1,Two-year,DSL,Mailed check,0
1890,2024-05-15T18:00:00,4,102.26,423.0,2,One-year,DSL,Mailed check,0
1891,2024-01-08T04:00:00,56,,2585.58,1,Month-to-month,No,Credit card,0
1892,2024-06-05T10:00:00,10,20.42,114.07,1,Two-year,Fiber optic,Mailed check,0
1893,2024-02-14T02:00:00,66,95.62,6371.16,1,One-year,Fiber optic,Mailed check,0
1894,2024-02-28T14:00:00,29,20.3,629.98,0,One-year,Fiber optic,Electronic check,0
1895,2024-05-21T10:00:00,19,27.93,561.85,5,Two-year,DSL,Bank transfer,0
1896,2024-06-03T13:00:00,48,78.42,3701.92,2,One-year,DSL,Electronic check,0
1897,2024-04-17T14:00:00,39,54.65,2170.43,1,Month-to-month,No,Electronic check,0
1898,2024-02-27T13:00:00,35,55.87,2011.59,1,One-year,DSL,Credit card,0
1899,2024-04-11T09:00:00,71,23.98,1658.12,1,Two-year,Fiber optic,Mailed check,0
1900,2024-03-02T23:00:00,64,105.69,6819.5,0,Month-to-month,No,Bank transfer,0
1901,2024-03-25T10:00:00,28,48.75,1377.73,0,Two-year,DSL,Bank transfer,0
1902,2024-05-07T18:00:00,14,,720.26,1,Two-year,DSL,Credit card,0
1903,2024-03-15T11:00:00,36,34.78,1216.77,1,Month-to-month,No,Bank transfer,0
1904,2024-04-10T05:00:00,11,50.86,570.4,3,One-year,DSL,Mailed check,0
1905,2024-04-14T14:00:00,12,63.15,791.78,0,Month-to-month,DSL,Electronic check,0
1906,2024-01-02T12:00:00,16,54.64,898.67,1,One-year,Fiber optic,Mailed check,0
1907,2024-02-08T01:00:00,46,94.66,4379.35,1,Month-to-month,Fiber optic,Bank transfer,1
1908,2024-05-04T02:00:00,7,,197.3,1,One-year,No,Mailed check,0
1909,2024-06-22T08:00:00,3,36.75,70.44,0,Month-to-month,DSL,Bank transfer,0
1910,2024-03-14T11:00:00,48,54.1,2574.33,1,One-year,No,Mailed check,0
1911,2024-03-14T07:00:00,18,93.78,1730.82,3,One-year,Fiber optic,Credit card,0
1912,2024-04-19T13:00:00,16,80.72,1316.04,3,Month-to-month,DSL,Credit card,0
1913,2024-06-14T10:00:00,45,36.03,1516.67,1,Two-year,DSL,Electronic check,0
1914,2024-06-09T17:00:00,10,99.31,1012.44,1,Month-to-month,DSL,Electronic check,0
1915,2024-04-01T18:00:00,50,82.18,4056.7,1,Month-to-month,No,Credit card,0
1916,2024-05-07T02:00:00,49,101.51,4981.33,1,Two-year,Fiber optic,Credit card,0
1917,2024-06-28T22:00:00,40,37.64,1620.12,1,Month-to-month,No,Mailed check,0
1918,2024-05-17T22:00:00,56,53.15,3005.84,2,Two-year,DSL,Mailed check,0
1919,2024-01-26T08:00:00,71,38.57,2717.39,2,Month-to-month,No,Mailed check,0
1920,2024-04-23T07:00:00,50,99.99,4952.41,0,One-year,Fiber optic,Bank transfer,0
1921,2024-04-08T19:00:00,19,67.76,1330.97,3,One-year,No,Credit card,0
1922,2024-01-31T00:00:00,68,63.01,4282.88,1,Month-to-month,Fiber optic,Bank transfer,0
1923,2024-06-21T01:00:00,41,18.59,739.66,1,Two-year,Fiber optic,Electronic check,0
1924,2024-06-06T14:00:00,58,107.33,6238.8,1,Month-to-month,No,Bank transfer,0
1925,2024-03-15T15:00:00,35,106.38,3782.0,2,Month-to-month,DSL,Mailed check,0
1926,2024-05-13T09:00:00,1,47.26,76.22,1,Two-year,Fiber optic,Mailed check,0
1927,2024-02-19T14:00:00,4,38.77,118.9,0,One-year,No,Mailed check,0
1928,2024-04-23T00:00:00,8,112.5,850.37,1,Month-to-month,No,Credit card,0
1929,2024-01-13T23:00:00,29,86.43,2557.33,2,Month-to-month,DSL,Mailed check,1
1930,2024-04-07T00:00:00,35,30.9,1010.28,3,Month-to-month,Fiber optic,Credit card,0
1931,2024-06-12T21:00:00,70,79.74,5499.73,0,Month-to-month,Fiber optic,Electronic check,0
1932,2024-01-14T03:00:00,56,107.42,6016.16,1,One-year,Fiber optic,Bank transfer,0
1933,2024-03-25T09:00:00,48,95.89,4656.32,0,Month-to-month,No,Electronic check,0
1934,2024-06-12T02:00:00,68,90.97,6221.69,3,Two-year,No,Electronic check,0
1935,2024-06-14T06:00:00,31,24.52,672.33,2,Month-to-month,No,Electronic check,0
1936,2024-04-13T16:00:00,46,69.58,3259.81,0,Two-year,No,Electronic check,0
1937,2024-06-17T03:00:00,58,29.22,1724.32,1,Two-year,DSL,Mailed check,0
1938,2024-04-09T13:00:00,27,67.34,1772.11,0,Month-to-month,DSL,Bank transfer,0
1939,2024-02-10T13:00:00,55,29.51,1571.88,2,Two-year,No,Mailed check,0
1940,2024-01-18T18:00:00,42,106.21,4437.23,2,Month-to-month,Fiber optic,Bank transfer,0
1941,2024-01-25T14:00:00,20,73.63,1474.99,4,Month-to-month,Fiber optic,Credit card,0
1942,2024-04-19T17:00:00,43,75.07,3351.14,0,One-year,No,Bank transfer,0
1943,2024-04-20T18:00:00,1,101.11,102.05,2,One-year,DSL,Credit card,0
1944,2024-04-19T03:00:00,33,,1654.29,3,Month-to-month,No,Bank transfer,0
1945,2024-02-27T17:00:00,70,65.65,4636.11,2,Two-year,DSL,Credit card,0
1946,2024-06-26T23:00:00,62,98.92,6236.44,3,Two-year,Fiber optic,Mailed check,0
1947,2024-03-12T04:00:00,50,38.24,1915.36,1,Month-to-month,DSL,Mailed check,0
1948,2024-06-26T21:00:00,63,40.09,2508.18,1,Two-year,No,Credit card,0
1949,2024-04-12T12:00:00,55,113.34,6204.76,1,Two-year,No,Credit card,0
1950,2024-04-03T04:00:00,6,79.94,420.22,3,One-year,DSL,Electronic check,0
1951,2024-02-16T04:00:00,37,114.39,4281.13,1,One-year,No,Mailed check,0
1952,2024-03-03T13:00:00,34,42.88,1453.75,1,Month-to-month,Fiber optic,Bank transfer,0
1953,2024-02-08T13:00:00,64,98.44,,1,Two-year,DSL,Electronic check,0
1954,2024-03-14T16:00:00,18,58.94,1050.16,4,Two-year,Fiber optic,Mailed check,0
1955,2024-05-09T13:00:00,63,109.23,6862.18,2,One-year,Fiber optic,Mailed check,0
1956,2024-06-17T13:00:00,37,87.24,3213.83,1,Month-to-month,DSL,Credit card,0
1957,2024-01-11T01:00:00,67,32.48,2140.98,2,Two-year,Fiber optic,Mailed check,0
1958,2024-03-22T02:00:00,19,20.12,410.34,1,One-year,No,Credit card,0
1959,2024-06-27T23:00:00,44,46.54,2073.95,0,Two-year,DSL,Electronic check,0
1960,2024-01-15T23:00:00,54,104.19,5573.96,3,Month-to-month,DSL,Electronic check,0
1961,2024-06-13T07:00:00,31,24.73,743.57,0,One-year,No,Electronic check,0
1962,2024-03-08T22:00:00,9,52.18,478.19,2,Two-year,DSL,Mailed check,1
1963,2024-04-19T16:00:00,55,27.03,1493.02,2,Month-to-month,DSL,Mailed check,0
1964,2024-02-24T21:00:00,39,97.54,3754.43,6,Month-to-month,DSL,Bank transfer,0
1965,2024-04-18T19:00:00,56,68.71,3863.68,2,Two-year,DSL,Bank transfer,0
1966,2024-01-26T16:00:00,46,84.06,3918.88,1,One-year,Fiber optic,Credit card,0
1967,2024-06-16T12:00:00,17,85.14,1325.9,1,Two-year,No,Bank transfer,1
1968,2024-06-25T16:00:00,21,64.91,,2,One-year,Fiber optic,Credit card,0
1969,2024-05-28T18:00:00,25,63.65,1493.7,2,Two-year,No,Electronic check,0
1970,2024-06-03T15:00:00,69,28.83,2062.91,1,One-year,Fiber optic,Mailed check,0
1971,2024-04-22T03:00:00,25,111.04,2719.9,0,Month-to-month,DSL,Bank transfer,0
1972,2024-05-16T17:00:00,43,67.25,2951.98,3,One-year,Fiber optic,Bank transfer,0
1973,2024-06-01T22:00:00,40,71.61,2962.89,1,Two-year,No,Mailed check,0
1974,2024-02-06T18:00:00,58,75.24,4388.8,2,Month-to-month,No,Mailed check,0
1975,2024-06-13T19:00:00,20,52.67,1124.99,2,Month-to-month,No,Electronic check,0
1976,2024-01-05T12:00:00,21,41.16,870.31,0,Two-year,DSL,Electronic check,0
1977,2024-06-28T18:00:00,64,83.17,5349.72,1,One-year,No,Credit card,0
1978,2024-06-18T19:00:00,37,119.4,4421.16,2,Two-year,DSL,Bank transfer,0
1979,2024-02-26T08:00:00,64,44.08,2809.54,1,Two-year,Fiber optic,Bank transfer,0
1980,2024-03-16T17:00:00,49,84.84,4095.69,5,Two-year,No,Bank transfer,0
1981,2024-01-08T21:00:00,46,84.8,3967.09,2,One-year,Fiber optic,Bank transfer,0
1982,2024-06-15T08:00:00,68,66.04,4466.71,3,Two-year,Fiber optic,Mailed check,0
1983,2024-01-16T11:00:00,56,119.68,6665.44,0,Month-to-month,No,Bank transfer,0
1984,2024-02-14T19:00:00,23,72.27,1568.79,1,Month-to-month,DSL,Credit card,0
1985,2024-03-29T21:00:00,60,63.58,3864.69,0,Two-year,Fiber optic,Bank transfer,0
1986,2024-03-30T03:00:00,31,75.35,2306.21,0,One-year,DSL,Bank transfer,0
1987,2024-02-05T14:00:00,1,48.59,8.0,1,Month-to-month,Fiber optic,Mailed check,0
1988,2024-03-02T21:00:00,30,102.09,3123.66,3,Month-to-month,No,Electronic check,1
1989,2024-03-29T03:00:00,22,58.91,1318.2,1,Two-year,Fiber optic,Mailed check,0
1990,2024-03-28T02:00:00,64,40.79,2661.51,0,Two-year,No,Bank transfer,0
1991,2024-04-01T10:00:00,6,99.42,627.87,1,Month-to-month,Fiber optic,Bank transfer,0
1992,2024-03-04T14:00:00,59,89.25,5203.05,2,Two-year,DSL,Credit card,0
1993,2024-03-06T03:00:00,18,104.28,1830.52,1,Two-year,No,Mailed check,0
1994,2024-05-30T19:00:00,66,44.27,2839.91,0,Two-year,Fiber optic,Credit card,0
1995,2024-04-21T23:00:00,30,26.55,814.83,1,Two-year,No,Bank transfer,0
1996,2024-02-02T21:00:00,43,21.31,884.09,1,Two-year,No,Mailed check,0
1997,2024-03-29T02:00:00,30,87.02,2635.56,1,Month-to-month,No,Electronic check,0
1998,2024-02-07T17:00:00,8,32.82,280.68,1,One-year,Fiber optic,Electronic check,0
1999,2024-03-25T09:00:00,14,43.12,635.57,1,Month-to-month,No,Electronic check,0
2000,2024-06-06T11:00:00,34,37.8,1320.25,0,Two-year,DSL,Bank transfer,0
